"Index","Quantity","Part Number","Manufacturer Part Number","Description","Customer Reference","Available","Backorder","Unit Price","Extended Price USD"
"1","2","AE10973-ND","A-DS 09 PP/Z","CONN D-SUB PLUG 9POS VERT SOLDER","","2","0","0.67000","1.34"
